uniqueid,Age_partner_man,DOB_partner_man,bazi_man,Marriage_duration,man日干,year_of_marriage,Year_marriage_ganzhi,man日支同年支,man日支六沖,man日支六合,man流年天干十神,man流年地支十神,man財透干,man財得地,man日干五合,man日柱天地合,man流年雙體財,man日干支關係,man日支半三合,man日支半三會局,man日支暗合,countScore
2986,29.0,1976-03-29,"['丙', '辰', '辛', '卯', '庚', '辰', '丙', '子']",,庚,1990,庚午,False,False,False,比肩,七殺,False,False,False,False,False,日支生日干,False,False,False,0
2992,50.0,1950-06-17,"['庚', '寅', '壬', '午', '癸', '未', '壬', '子']",18.0,癸,1982,壬戌,False,False,False,劫財,正官,False,False,False,False,False,日支剋日干,False,False,False,0
2994,40.0,1963-09-20,"['癸', '卯', '辛', '酉', '丙', '寅', '戊', '子']",9.0,丙,1984,甲子,False,False,False,偏印,正官,False,False,False,False,False,日支生日干,False,False,False,0
3007,60.0,1947-11-10,"['丁', '亥', '辛', '亥', '癸', '巳', '壬', '子']",35.0,癸,1972,壬子,False,False,False,劫財,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
3011,44.0,1964-01-31,"['癸', '卯', '乙', '丑', '己', '卯', '甲', '子']",19.0,己,1989,己巳,False,False,False,比肩,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3016,47.0,1965-02-15,"['乙', '巳', '戊', '寅', '庚', '子', '丙', '子']",19.0,庚,1993,癸酉,False,False,False,傷官,劫財,False,False,False,False,False,日干生日支,False,False,False,0
3024,30.0,1972-02-10,"['壬', '子', '壬', '寅', '辛', '未', '戊', '子']",10.0,辛,1992,壬申,False,False,False,傷官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
3028,39.0,1966-11-13,"['丙', '午', '己', '亥', '丙', '子', '戊', '子']",,丙,1998,戊寅,False,False,False,食神,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3030,46.0,1959-07-01,"['己', '亥', '庚', '午', '甲', '申', '甲', '子']",22.0,甲,1983,癸亥,False,False,False,正印,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3035,37.0,1974-04-20,"['甲', '寅', '戊', '辰', '辛', '卯', '戊', '子']",9.0,辛,2002,壬午,False,False,False,傷官,正官,False,False,False,False,False,日干剋日支,False,False,False,0
3038,21.0,1991-11-18,"['辛', '未', '己', '亥', '壬', '辰', '庚', '子']",4.0,壬,2009,己丑,False,False,False,正官,正官,False,False,False,False,False,日支剋日干,False,False,False,0
3042,43.0,1958-12-14,"['戊', '戌', '甲', '子', '乙', '丑', '丙', '子']",15.0,乙,1986,丙寅,False,False,False,傷官,劫財,False,False,False,False,False,日干剋日支,False,False,False,0
3052,38.0,1974-05-18,"['甲', '寅', '己', '巳', '己', '未', '甲', '子']",2.0,己,2010,庚寅,False,False,False,傷官,正官,False,False,False,False,False,比和,False,False,False,0
3053,53.0,1960-10-07,"['庚', '子', '乙', '酉', '戊', '辰', '壬', '子']",23.0,戊,1990,庚午,False,False,False,食神,偏印,False,False,False,False,False,比和,False,False,False,0
3055,36.0,1966-07-28,"['丙', '午', '乙', '未', '戊', '子', '壬', '子']",8.0,戊,1994,甲戌,False,False,False,七殺,比肩,False,False,False,False,False,日干剋日支,False,False,False,0
3056,46.0,1956-05-19,"['丙', '申', '癸', '巳', '丙', '戌', '戊', '子']",19.0,丙,1983,癸亥,False,False,False,正官,七殺,False,False,False,False,False,日干生日支,False,False,False,0
3058,64.0,1938-12-08,"['戊', '寅', '甲', '子', '甲', '戌', '甲', '子']",7.0,甲,1995,乙亥,False,False,False,劫財,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
3059,62.0,1942-09-21,"['壬', '午', '己', '酉', '丁', '丑', '庚', '子']",18.0,丁,1986,丙寅,False,False,False,劫財,正印,False,False,False,False,False,日干生日支,False,False,False,0
3060,50.0,1956-04-19,"['丙', '申', '壬', '辰', '丙', '辰', '戊', '子']",27.0,丙,1979,己未,False,False,False,傷官,傷官,False,False,False,False,False,日干生日支,False,False,False,0
3062,24.0,1982-10-18,"['壬', '戌', '庚', '戌', '甲', '戌', '甲', '子']",5.0,甲,2001,辛巳,False,False,False,正官,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
3064,35.0,1973-01-26,"['壬', '子', '癸', '丑', '壬', '戌', '庚', '子']",12.0,壬,1995,乙亥,False,False,False,傷官,比肩,False,False,False,False,False,日支剋日干,False,False,False,0
3065,32.0,1975-07-23,"['乙', '卯', '癸', '未', '庚', '午', '丙', '子']",8.0,庚,2000,庚辰,False,False,False,比肩,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3071,62.0,1949-06-24,"['己', '丑', '庚', '午', '乙', '酉', '丙', '子']",26.0,乙,1986,丙寅,False,False,False,傷官,劫財,False,False,False,False,False,日支剋日干,False,False,False,0
3074,45.0,1967-04-10,"['丁', '未', '甲', '辰', '甲', '辰', '甲', '子']",17.0,甲,1995,乙亥,False,False,False,劫財,偏印,False,False,False,False,False,日干剋日支,False,False,False,0
3076,42.0,1971-11-23,"['辛', '亥', '己', '亥', '壬', '子', '庚', '子']",10.0,壬,2003,癸未,False,False,False,劫財,正官,False,False,False,False,False,比和,False,False,False,0
3078,43.0,1960-12-12,"['庚', '子', '戊', '子', '甲', '戌', '甲', '子']",8.0,甲,1996,丙子,False,False,False,食神,正印,False,False,False,False,False,日干剋日支,False,False,False,0
3079,58.0,1946-01-20,"['乙', '酉', '己', '丑', '甲', '午', '甲', '子']",23.0,甲,1980,庚申,False,False,False,七殺,七殺,False,False,False,False,False,日干生日支,False,False,False,0
3081,40.0,1965-09-02,"['乙', '巳', '甲', '申', '己', '未', '甲', '子']",7.0,己,1998,戊寅,False,False,False,劫財,正官,False,False,False,False,False,比和,False,False,False,0
3086,46.0,1964-03-28,"['甲', '辰', '丁', '卯', '丙', '子', '戊', '子']",23.0,丙,1986,丙寅,False,False,False,比肩,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3091,28.0,1974-12-24,"['甲', '寅', '丙', '子', '己', '亥', '甲', '子']",3.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,日干剋日支,False,False,False,0
3092,49.0,1954-07-07,"['甲', '午', '庚', '午', '甲', '子', '甲', '子']",22.0,甲,1981,辛酉,False,False,False,正官,正官,False,False,False,False,False,日支生日干,False,False,False,0
3096,30.0,1977-05-21,"['丁', '巳', '乙', '巳', '戊', '寅', '壬', '子']",3.0,戊,2005,乙酉,False,False,False,正官,傷官,False,False,False,False,False,日支剋日干,False,False,False,0
3098,44.0,1966-03-03,"['丙', '午', '庚', '寅', '辛', '酉', '戊', '子']",19.0,辛,1991,辛未,False,False,False,比肩,偏印,False,False,False,False,False,比和,False,False,False,0
3101,34.0,1979-12-12,"['己', '未', '丙', '子', '癸', '丑', '壬', '子']",3.0,癸,2010,庚寅,False,False,False,正印,傷官,False,False,False,False,False,日支剋日干,False,False,False,0
3103,39.0,1960-11-16,"['庚', '子', '丁', '亥', '戊', '申', '壬', '子']",2.0,戊,1985,乙丑,False,False,False,正官,劫財,False,False,False,False,False,日干生日支,False,False,False,0
3117,35.0,1967-09-24,"['丁', '未', '己', '酉', '辛', '卯', '戊', '子']",14.0,辛,1989,己巳,False,False,False,偏印,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
3129,38.0,1970-08-25,"['庚', '戌', '甲', '申', '丁', '丑', '庚', '子']",9.0,丁,1998,戊寅,False,False,False,傷官,正印,False,False,False,False,False,日干生日支,False,False,False,0
3138,42.0,1958-02-17,"['戊', '戌', '甲', '寅', '乙', '丑', '丙', '子']",14.0,乙,1986,丙寅,False,False,False,傷官,劫財,False,False,False,False,False,日干剋日支,False,False,False,0
3139,56.0,1945-09-08,"['乙', '酉', '乙', '酉', '庚', '辰', '丙', '子']",23.0,庚,1978,戊午,False,False,False,偏印,七殺,False,False,False,False,False,日支生日干,False,False,False,0
3153,30.0,1971-11-26,"['辛', '亥', '己', '亥', '乙', '卯', '丙', '子']",5.0,乙,1996,丙子,False,False,False,傷官,偏印,False,False,False,False,False,比和,False,False,False,0
3154,24.0,1979-02-20,"['己', '未', '丙', '寅', '戊', '午', '壬', '子']",4.0,戊,1999,己卯,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
3158,31.0,1972-05-28,"['壬', '子', '乙', '巳', '己', '未', '甲', '子']",3.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,比和,False,False,False,0
3163,34.0,1971-08-26,"['辛', '亥', '丙', '申', '癸', '未', '壬', '子']",11.0,癸,1994,甲戌,False,False,False,傷官,正官,False,False,False,False,False,日支剋日干,False,False,False,0
3170,27.0,1981-02-14,"['辛', '酉', '庚', '寅', '癸', '亥', '壬', '子']",3.0,癸,2005,乙酉,False,False,False,食神,偏印,False,False,False,False,False,比和,False,False,False,0
3176,48.0,1965-03-11,"['乙', '巳', '己', '卯', '甲', '子', '甲', '子']",25.0,甲,1987,丁卯,False,False,False,傷官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
3177,35.0,1965-02-27,"['乙', '巳', '戊', '寅', '壬', '子', '庚', '子']",7.0,壬,1993,癸酉,False,False,False,劫財,正印,False,False,False,False,False,比和,False,False,False,0
3178,32.0,1968-08-12,"['戊', '申', '庚', '申', '甲', '寅', '甲', '子']",7.0,甲,1993,癸酉,False,False,False,正印,正官,False,False,False,False,False,比和,False,False,False,0
3180,30.0,1971-02-01,"['庚', '戌', '己', '丑', '丁', '巳', '庚', '子']",11.0,丁,1994,甲戌,False,False,False,正印,傷官,False,False,False,False,False,比和,False,False,False,0
3189,61.0,1949-07-21,"['己', '丑', '辛', '未', '壬', '子', '庚', '子']",40.0,壬,1970,庚戌,False,False,False,偏印,七殺,False,False,False,False,False,比和,False,False,False,0
3190,40.0,1970-01-10,"['己', '酉', '丁', '丑', '庚', '寅', '丙', '子']",7.0,庚,2003,癸未,False,False,False,傷官,正印,False,False,False,False,False,日干剋日支,False,False,False,0
3191,57.0,1953-02-16,"['癸', '巳', '甲', '寅', '戊', '戌', '壬', '子']",29.0,戊,1979,己未,False,False,False,劫財,劫財,False,False,False,False,False,比和,False,False,False,0
3197,32.0,1980-04-23,"['庚', '申', '庚', '辰', '丙', '寅', '戊', '子']",4.0,丙,2008,戊子,False,False,False,食神,正官,False,False,False,False,False,日支生日干,False,False,False,0
3200,44.0,1958-09-04,"['戊', '戌', '庚', '申', '甲', '申', '甲', '子']",19.0,甲,1983,癸亥,False,False,False,正印,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3203,50.0,1959-12-16,"['己', '亥', '丙', '子', '壬', '申', '庚', '子']",21.0,壬,1983,癸亥,False,False,False,劫財,比肩,False,False,False,False,False,日支生日干,False,False,False,0
3207,40.0,1973-06-09,"['癸', '丑', '戊', '午', '丙', '子', '戊', '子']",13.0,丙,1999,己卯,False,False,False,傷官,正印,False,False,False,False,False,日支剋日干,False,False,False,0
3210,26.0,1974-04-16,"['甲', '寅', '戊', '辰', '丁', '亥', '庚', '子']",6.0,丁,1994,甲戌,False,False,False,正印,傷官,False,False,False,False,False,日支剋日干,False,False,False,0
3212,33.0,1969-02-04,"['己', '酉', '丙', '寅', '庚', '戌', '丙', '子']",10.0,庚,2001,辛巳,False,False,False,劫財,正官,False,False,False,False,False,日支生日干,False,False,False,0
3213,30.0,1971-03-09,"['辛', '亥', '辛', '卯', '癸', '巳', '壬', '子']",2.0,癸,1999,己卯,False,False,False,七殺,食神,False,False,False,False,False,日干剋日支,False,False,False,0
3222,54.0,1946-11-21,"['丙', '戌', '己', '亥', '己', '亥', '甲', '子']",20.0,己,1980,庚申,False,False,False,傷官,傷官,False,False,False,False,False,日干剋日支,False,False,False,0
3224,29.0,1973-03-06,"['癸', '丑', '乙', '卯', '辛', '丑', '戊', '子']",9.0,辛,1992,壬申,False,False,False,傷官,劫財,False,False,False,False,False,日支生日干,False,False,False,0
3226,36.0,1968-11-01,"['戊', '申', '壬', '戌', '乙', '亥', '丙', '子']",13.0,乙,1992,壬申,False,False,False,正印,正官,False,False,False,False,False,日支生日干,False,False,False,0
3228,45.0,1959-06-01,"['己', '亥', '己', '巳', '甲', '寅', '甲', '子']",21.0,甲,1984,甲子,False,False,False,比肩,正印,False,False,False,False,False,比和,False,False,False,0
3232,44.0,1968-08-21,"['戊', '申', '庚', '申', '癸', '亥', '壬', '子']",20.0,癸,1993,癸酉,False,False,False,比肩,偏印,False,False,False,False,False,比和,False,False,False,0
3238,32.0,1975-12-30,"['乙', '卯', '戊', '子', '庚', '戌', '丙', '子']",11.0,庚,1997,丁丑,False,False,False,正官,正印,False,False,False,False,False,日支生日干,False,False,False,0
3239,49.0,1959-10-08,"['己', '亥', '癸', '酉', '癸', '亥', '壬', '子']",18.0,癸,1982,壬戌,False,False,False,劫財,正官,False,False,False,False,False,比和,False,False,False,0
3243,44.0,1968-06-11,"['戊', '申', '戊', '午', '壬', '子', '庚', '子']",20.0,壬,1991,辛未,False,False,False,正印,正官,False,False,False,False,False,比和,False,False,False,0
3248,44.0,1958-03-07,"['戊', '戌', '乙', '卯', '癸', '未', '壬', '子']",9.0,癸,1992,壬申,False,False,False,劫財,正印,False,False,False,False,False,日支剋日干,False,False,False,0
3253,40.0,1965-10-07,"['乙', '巳', '乙', '酉', '甲', '午', '甲', '子']",13.0,甲,1993,癸酉,False,False,False,正印,正官,False,False,False,False,False,日干生日支,False,False,False,0
3261,48.0,1953-01-05,"['壬', '辰', '癸', '丑', '丙', '辰', '戊', '子']",17.0,丙,1983,癸亥,False,False,False,正官,七殺,False,False,False,False,False,日干生日支,False,False,False,0
3264,27.0,1979-03-16,"['己', '未', '丁', '卯', '壬', '午', '庚', '子']",5.0,壬,2000,庚辰,False,False,False,偏印,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
3271,62.0,1942-06-28,"['壬', '午', '丙', '午', '壬', '子', '庚', '子']",42.0,壬,1962,壬寅,False,False,False,比肩,食神,False,False,False,False,False,比和,False,False,False,0
3272,60.0,1944-08-23,"['甲', '申', '壬', '申', '己', '未', '甲', '子']",4.0,己,2000,庚辰,False,False,False,傷官,劫財,False,False,False,False,False,比和,False,False,False,0
3274,40.0,1972-11-25,"['壬', '子', '辛', '亥', '庚', '申', '丙', '子']",4.0,庚,2009,己丑,False,False,False,正印,正印,False,False,False,False,False,比和,False,False,False,0
3276,28.0,1985-12-26,"['乙', '丑', '戊', '子', '己', '亥', '甲', '子']",8.0,己,2006,丙戌,False,False,False,正印,劫財,False,False,False,False,False,日干剋日支,False,False,False,0
3283,46.0,1965-04-13,"['乙', '巳', '庚', '辰', '丁', '酉', '庚', '子']",16.0,丁,1995,乙亥,False,False,False,偏印,正官,False,False,False,False,False,日干剋日支,False,False,False,0
3284,53.0,1958-08-10,"['戊', '戌', '庚', '申', '己', '未', '甲', '子']",23.0,己,1986,丙寅,False,False,False,正印,正官,False,False,False,False,False,比和,False,False,False,0
3285,26.0,1986-05-28,"['丙', '寅', '癸', '巳', '壬', '申', '庚', '子']",3.0,壬,2009,己丑,False,False,False,正官,正官,False,False,False,False,False,日支生日干,False,False,False,0
3286,30.0,1983-02-02,"['壬', '戌', '癸', '丑', '辛', '酉', '戊', '子']",10.0,辛,2002,壬午,False,False,False,傷官,正官,False,False,False,False,False,比和,False,False,False,0
3300,45.0,1958-08-04,"['戊', '戌', '己', '未', '癸', '丑', '壬', '子']",23.0,癸,1980,庚申,False,False,False,正印,正印,False,False,False,False,False,日支剋日干,False,False,False,0
3301,42.0,1966-04-12,"['丙', '午', '壬', '辰', '辛', '丑', '戊', '子']",20.0,辛,1988,戊辰,False,False,False,正印,正印,False,False,False,False,False,日支生日干,False,False,False,0
3315,27.0,1975-05-23,"['乙', '卯', '辛', '巳', '己', '巳', '甲', '子']",3.0,己,1999,己卯,False,False,False,比肩,七殺,False,False,False,False,False,日支生日干,False,False,False,0
3317,58.0,1948-09-12,"['戊', '子', '辛', '酉', '庚', '子', '丙', '子']",31.0,庚,1970,庚戌,False,False,False,比肩,偏印,False,False,False,False,False,日干生日支,False,False,False,0
3327,54.0,1956-07-26,"['丙', '申', '乙', '未', '甲', '午', '甲', '子']",6.0,甲,2004,甲申,False,False,False,比肩,七殺,False,False,False,False,False,日干生日支,False,False,False,0
3336,31.0,1972-08-08,"['壬', '子', '戊', '申', '辛', '未', '戊', '子']",3.0,辛,2000,庚辰,False,False,False,劫財,正印,False,False,False,False,False,日支生日干,False,False,False,0
3337,29.0,1976-01-28,"['乙', '卯', '己', '丑', '己', '卯', '甲', '子']",4.0,己,2001,辛巳,False,False,False,食神,偏印,False,False,False,False,False,日支剋日干,False,False,False,0
3340,34.0,1977-01-25,"['丙', '辰', '辛', '丑', '壬', '午', '庚', '子']",10.0,壬,2000,庚辰,False,False,False,偏印,七殺,False,False,False,False,False,日干剋日支,False,False,False,0
3344,25.0,1975-03-08,"['乙', '卯', '己', '卯', '癸', '丑', '壬', '子']",6.0,癸,1994,甲戌,False,False,False,傷官,正官,False,False,False,False,False,日支剋日干,False,False,False,0
3350,46.0,1964-09-04,"['甲', '辰', '壬', '申', '丙', '辰', '戊', '子']",13.0,丙,1997,丁丑,False,False,False,劫財,傷官,False,False,False,False,False,日干生日支,False,False,False,0
